x,y,z,theta
2494.066076,554.077714,0.0,-4.11423
2495.063666,554.009386,0.0,-3.722312
2496.061701,553.947883,0.0,-3.330394
2497.060133,553.893208,0.0,-2.938476
2498.058915,553.845363,0.0,-2.546558
2499.058001,553.804352,0.0,-2.15464
2500.057345,553.770176,0.0,-1.762722
2501.056898,553.742836,0.0,-1.370804
2502.056616,553.722334,0.0,-0.978886
2503.05645,553.708671,0.0,-0.586968
2504.056354,553.701847,0.0,-0.19505
2505.056282,553.701863,0.0,0.196868
2506.056186,553.708718,0.0,0.588786
2507.05602,553.722413,0.0,0.980704
2508.055737,553.742947,0.0,1.372622
2509.05529,553.770319,0.0,1.764539
2510.054632,553.804527,0.0,2.156457
2511.053717,553.84557,0.0,2.548375
2512.052498,553.893445,0.0,2.940293
2513.050928,553.948152,0.0,3.332211
2514.04896,554.009687,0.0,3.724129
2515.046548,554.078047,0.0,4.116047
2516.043646,554.153229,0.0,4.507965
2517.040205,554.23523,0.0,4.899883
2518.036181,554.324046,0.0,5.291801
2519.031525,554.419672,0.0,5.683719
2520.026193,554.522104,0.0,6.075637
2521.020136,554.631338,0.0,6.467555
2522.013309,554.747368,0.0,6.859473
2523.005665,554.870188,0.0,7.251391
2523.997157,554.999794,0.0,7.643309
2524.98774,555.136179,0.0,8.035227
2525.977367,555.279336,0.0,8.427145
2526.965991,555.429259,0.0,8.819063
2527.953567,555.585941,0.0,9.210981
2528.940048,555.749375,0.0,9.602899
2529.925388,555.919552,0.0,9.994817
2530.909541,556.096466,0.0,10.386735
2531.892461,556.280107,0.0,10.778653
2532.874101,556.470467,0.0,11.170571
2533.854417,556.667538,0.0,11.562489
2534.833362,556.871309,0.0,11.954407
2535.810889,557.081772,0.0,12.346325
2536.786955,557.298916,0.0,12.738243
2537.761512,557.522732,0.0,13.130161
2538.734515,557.753209,0.0,13.522079
2539.70592,557.990335,0.0,13.913997
2540.675679,558.234101,0.0,14.305915
2541.643748,558.484495,0.0,14.697832
2542.610082,558.741504,0.0,15.08975
2543.574636,559.005118,0.0,15.481668
2544.537364,559.275323,0.0,15.873586
2545.49822,559.552107,0.0,16.265504
2546.457162,559.835456,0.0,16.657422
2547.414142,560.125359,0.0,17.04934
2548.369117,560.421801,0.0,17.441258
2549.322042,560.724768,0.0,17.833176
2550.272873,561.034246,0.0,18.225094
2551.221564,561.350221,0.0,18.617012
2552.168072,561.672678,0.0,19.00893
2553.112352,562.001601,0.0,19.400848
2554.05436,562.336976,0.0,19.792766
2554.994052,562.678786,0.0,20.184684
2555.931384,563.027016,0.0,20.576602
2556.866311,563.38165,0.0,20.96852
2557.798792,563.74267,0.0,21.360438
2558.728781,564.110061,0.0,21.752356
2559.656235,564.483804,0.0,22.144274
2560.581111,564.863882,0.0,22.536192
2561.503366,565.250278,0.0,22.92811
2562.422956,565.642973,0.0,23.320028
2563.339838,566.041949,0.0,23.711946
2564.25397,566.447187,0.0,24.103864
2565.165309,566.858669,0.0,24.495782
2566.073811,567.276375,0.0,24.8877
2566.979436,567.700285,0.0,25.279618
2567.882139,568.13038,0.0,25.671536
2568.781879,568.56664,0.0,26.063454
2569.678615,569.009044,0.0,26.455372
2570.572303,569.457572,0.0,26.84729
2571.462902,569.912202,0.0,27.239208
2572.35037,570.372913,0.0,27.631126
2573.234667,570.839684,0.0,28.023043
2574.11575,571.312493,0.0,28.414961
2574.993578,571.791317,0.0,28.806879
2575.86811,572.276135,0.0,29.198797
2576.739306,572.766924,0.0,29.590715
2577.607124,573.26366,0.0,29.982633
2578.471524,573.76632,0.0,30.374551
2579.332466,574.274882,0.0,30.766469
2580.189909,574.789321,0.0,31.158387
2581.043812,575.309612,0.0,31.550305
2581.894137,575.835733,0.0,31.942223
2582.740844,576.367657,0.0,32.334141
2583.583892,576.905361,0.0,32.726059
2584.423242,577.448819,0.0,33.117977
2585.258855,577.998005,0.0,33.509895
2586.090693,578.552894,0.0,33.901813
2586.918715,579.11346,0.0,34.293731
2587.742883,579.679677,0.0,34.685649
2588.563159,580.251519,0.0,35.077567
2589.379505,580.828957,0.0,35.469485
2590.191881,581.411966,0.0,35.861403
